sensorId,assemblyEpochMillis,supervisorEpochMillis,influxEpochMillis
sensor-117,1700913036340,1700913036360,1700913036918
sensor-117,1700913037340,1700913037353,1700913037984
sensor-117,1700913038340,1700913038356,1700913039246
sensor-117,1700913039340,1700913039354,1700913039917
sensor-117,1700913040340,1700913040362,1700913040980
sensor-117,1700913041335,1700913041349,1700913042247
sensor-117,1700913042335,1700913042343,1700913042917
sensor-117,1700913043335,1700913043358,1700913043986
sensor-117,1700913044335,1700913044350,1700913045247
sensor-117,1700913045335,1700913045367,1700913045916
sensor-118,1700913036340,1700913036358,1700913036983
sensor-118,1700913037340,1700913037351,1700913038245
sensor-118,1700913038340,1700913038357,1700913038915
sensor-118,1700913039340,1700913039355,1700913039983
sensor-118,1700913040340,1700913040353,1700913041240
sensor-118,1700913041335,1700913041346,1700913041917
sensor-118,1700913042335,1700913042349,1700913042982
sensor-118,1700913043335,1700913043359,1700913044246
sensor-118,1700913044335,1700913044350,1700913044913
sensor-118,1700913045335,1700913045353,1700913045985
sensor-119,1700913036340,1700913036357,1700913037247
sensor-119,1700913037340,1700913037351,1700913037915
sensor-119,1700913038340,1700913038355,1700913038984
sensor-119,1700913039340,1700913039354,1700913040244
sensor-119,1700913040340,1700913040352,1700913040910
sensor-119,1700913041335,1700913041348,1700913041985
sensor-119,1700913042335,1700913042343,1700913043243
sensor-119,1700913043335,1700913043361,1700913043917
sensor-119,1700913044335,1700913044351,1700913044983
sensor-119,1700913045335,1700913045353,1700913046246
sensor-12,1700913036340,1700913036350,1700913036918
sensor-12,1700913037340,1700913037348,1700913037984
sensor-12,1700913038340,1700913038354,1700913039246
sensor-12,1700913039340,1700913039346,1700913039917
sensor-12,1700913040340,1700913040347,1700913040980
sensor-12,1700913041335,1700913041341,1700913042247
sensor-12,1700913042335,1700913042338,1700913042917
sensor-12,1700913043335,1700913043351,1700913043986
sensor-12,1700913044335,1700913044340,1700913045247
sensor-12,1700913045335,1700913045340,1700913045916
sensor-120,1700913036340,1700913036360,1700913036918
sensor-120,1700913037340,1700913037353,1700913037984
sensor-120,1700913038340,1700913038356,1700913039246
sensor-120,1700913039340,1700913039354,1700913039917
sensor-120,1700913040340,1700913040362,1700913040980
sensor-120,1700913041335,1700913041349,1700913042247
sensor-120,1700913042335,1700913042343,1700913042917
sensor-120,1700913043335,1700913043362,1700913043986
sensor-120,1700913044335,1700913044350,1700913045247
sensor-120,1700913045335,1700913045367,1700913045916
sensor-121,1700913036340,1700913036358,1700913036983
sensor-121,1700913037340,1700913037351,1700913038245
sensor-121,1700913038340,1700913038357,1700913038915
sensor-121,1700913039340,1700913039356,1700913039983
sensor-121,1700913040340,1700913040353,1700913041240
sensor-121,1700913041335,1700913041346,1700913041917
sensor-121,1700913042335,1700913042349,1700913042982
sensor-121,1700913043335,1700913043359,1700913044246
sensor-121,1700913044335,1700913044350,1700913044913
sensor-121,1700913045335,1700913045354,1700913045985
sensor-122,1700913036340,1700913036357,1700913037247
sensor-122,1700913037340,1700913037351,1700913037915
sensor-122,1700913038340,1700913038355,1700913038984
sensor-122,1700913039340,1700913039354,1700913040244
sensor-122,1700913040340,1700913040352,1700913040910
sensor-122,1700913041335,1700913041348,1700913041985
sensor-122,1700913042335,1700913042343,1700913043243
sensor-122,1700913043335,1700913043361,1700913043917
sensor-122,1700913044335,1700913044351,1700913044983
sensor-122,1700913045335,1700913045359,1700913046246
sensor-123,1700913036340,1700913036360,1700913036918
sensor-123,1700913037340,1700913037353,1700913037984
sensor-123,1700913038340,1700913038357,1700913039246
sensor-123,1700913039340,1700913039354,1700913039917
sensor-123,1700913040340,1700913040362,1700913040980
sensor-123,1700913041335,1700913041349,1700913042247
sensor-123,1700913042335,1700913042343,1700913042917
sensor-123,1700913043335,1700913043362,1700913043986
sensor-123,1700913044335,1700913044350,1700913045247
sensor-123,1700913045335,1700913045367,1700913045916
sensor-124,1700913036340,1700913036358,1700913036983
sensor-124,1700913037340,1700913037351,1700913038245
sensor-124,1700913038340,1700913038358,1700913038915
sensor-124,1700913039340,1700913039356,1700913039983
sensor-124,1700913040340,1700913040353,1700913041240
sensor-124,1700913041335,1700913041346,1700913041917
sensor-124,1700913042335,1700913042349,1700913042982
sensor-124,1700913043335,1700913043359,1700913044246
sensor-124,1700913044335,1700913044350,1700913044913
sensor-124,1700913045335,1700913045354,1700913045985
sensor-125,1700913036340,1700913036358,1700913037247
sensor-125,1700913037340,1700913037351,1700913037915
sensor-125,1700913038340,1700913038355,1700913038984
sensor-125,1700913039340,1700913039354,1700913040244
sensor-125,1700913040340,1700913040352,1700913040910
sensor-125,1700913041335,1700913041348,1700913041985
sensor-125,1700913042335,1700913042343,1700913043243
sensor-125,1700913043335,1700913043361,1700913043917
sensor-125,1700913044335,1700913044351,1700913044983
sensor-125,1700913045335,1700913045359,1700913046246
sensor-126,1700913036340,1700913036360,1700913036918
sensor-126,1700913037340,1700913037353,1700913037984
sensor-126,1700913038340,1700913038357,1700913039246
sensor-126,1700913039340,1700913039354,1700913039917
sensor-126,1700913040340,1700913040363,1700913040980
sensor-126,1700913041335,1700913041349,1700913042247
sensor-126,1700913042335,1700913042343,1700913042917
sensor-126,1700913043335,1700913043362,1700913043986
sensor-126,1700913044335,1700913044351,1700913045247
sensor-126,1700913045335,1700913045367,1700913045916
sensor-127,1700913036340,1700913036359,1700913036983
sensor-127,1700913037340,1700913037351,1700913038245
sensor-127,1700913038340,1700913038358,1700913038915
sensor-127,1700913039340,1700913039356,1700913039983
sensor-127,1700913040340,1700913040353,1700913041240
sensor-127,1700913041335,1700913041346,1700913041917
sensor-127,1700913042335,1700913042350,1700913042982
sensor-127,1700913043335,1700913043359,1700913044246
sensor-127,1700913044335,1700913044350,1700913044913
sensor-127,1700913045335,1700913045354,1700913045985
sensor-128,1700913036340,1700913036358,1700913037247
sensor-128,1700913037340,1700913037351,1700913037915
sensor-128,1700913038340,1700913038356,1700913038984
sensor-128,1700913039340,1700913039354,1700913040244
sensor-128,1700913040340,1700913040352,1700913040910
sensor-128,1700913041335,1700913041348,1700913041985
sensor-128,1700913042335,1700913042343,1700913043243
sensor-128,1700913043335,1700913043361,1700913043917
sensor-128,1700913044335,1700913044351,1700913044983
sensor-128,1700913045335,1700913045360,1700913046246
sensor-129,1700913036340,1700913036360,1700913036918
sensor-129,1700913037340,1700913037353,1700913037984
sensor-129,1700913038340,1700913038357,1700913039246
sensor-129,1700913039340,1700913039354,1700913039917
sensor-129,1700913040340,1700913040363,1700913040980
sensor-129,1700913041335,1700913041349,1700913042247
sensor-129,1700913042335,1700913042343,1700913042917
sensor-129,1700913043335,1700913043362,1700913043986
sensor-129,1700913044335,1700913044352,1700913045247
sensor-129,1700913045335,1700913045367,1700913045916
sensor-13,1700913036340,1700913036350,1700913036983
sensor-13,1700913037340,1700913037347,1700913038245
sensor-13,1700913038340,1700913038353,1700913038915
sensor-13,1700913039340,1700913039347,1700913039983
sensor-13,1700913040340,1700913040349,1700913041240
sensor-13,1700913041335,1700913041340,1700913041917
sensor-13,1700913042335,1700913042348,1700913042982
sensor-13,1700913043335,1700913043352,1700913044246
sensor-13,1700913044335,1700913044339,1700913044913
sensor-13,1700913045335,1700913045341,1700913045985
sensor-130,1700913036340,1700913036359,1700913036983
sensor-130,1700913037340,1700913037351,1700913038245
sensor-130,1700913038340,1700913038358,1700913038915
sensor-130,1700913039340,1700913039356,1700913039983
sensor-130,1700913040340,1700913040353,1700913041240
sensor-130,1700913041335,1700913041346,1700913041917
sensor-130,1700913042335,1700913042350,1700913042982
sensor-130,1700913043335,1700913043359,1700913044246
sensor-130,1700913044335,1700913044350,1700913044913
sensor-130,1700913045335,1700913045354,1700913045985
sensor-131,1700913036340,1700913036360,1700913037247
sensor-131,1700913037340,1700913037351,1700913037915
sensor-131,1700913038340,1700913038356,1700913038984
sensor-131,1700913039340,1700913039354,1700913040244
sensor-131,1700913040340,1700913040360,1700913040910
sensor-131,1700913041335,1700913041348,1700913041985
sensor-131,1700913042335,1700913042343,1700913043243
sensor-131,1700913043335,1700913043361,1700913043917
sensor-131,1700913044335,1700913044352,1700913044983
sensor-131,1700913045335,1700913045360,1700913046246
sensor-132,1700913036340,1700913036360,1700913036918
sensor-132,1700913037340,1700913037353,1700913037984
sensor-132,1700913038340,1700913038358,1700913039246
sensor-132,1700913039340,1700913039354,1700913039917
sensor-132,1700913040340,1700913040363,1700913040980
sensor-132,1700913041335,1700913041349,1700913042247
sensor-132,1700913042335,1700913042343,1700913042917
sensor-132,1700913043335,1700913043362,1700913043986
sensor-132,1700913044335,1700913044352,1700913045247
sensor-132,1700913045335,1700913045367,1700913045916
sensor-133,1700913036340,1700913036359,1700913036983
sensor-133,1700913037340,1700913037351,1700913038245
sensor-133,1700913038340,1700913038358,1700913038915
sensor-133,1700913039340,1700913039356,1700913039983
sensor-133,1700913040340,1700913040354,1700913041240
sensor-133,1700913041335,1700913041346,1700913041917
sensor-133,1700913042335,1700913042350,1700913042982
sensor-133,1700913043335,1700913043359,1700913044246
sensor-133,1700913044335,1700913044350,1700913044913
sensor-133,1700913045335,1700913045354,1700913045985
sensor-134,1700913036340,1700913036360,1700913037247
sensor-134,1700913037340,1700913037359,1700913037915
sensor-134,1700913038340,1700913038356,1700913038984
sensor-134,1700913039340,1700913039355,1700913040244
sensor-134,1700913040340,1700913040360,1700913040910
sensor-134,1700913041335,1700913041348,1700913041985
sensor-134,1700913042335,1700913042343,1700913043243
sensor-134,1700913043335,1700913043361,1700913043917
sensor-134,1700913044335,1700913044352,1700913044983
sensor-134,1700913045335,1700913045360,1700913046246
sensor-135,1700913036340,1700913036361,1700913036918
sensor-135,1700913037340,1700913037359,1700913037984
sensor-135,1700913038340,1700913038358,1700913039246
sensor-135,1700913039340,1700913039354,1700913039917
sensor-135,1700913040340,1700913040363,1700913040980
sensor-135,1700913041335,1700913041349,1700913042247
sensor-135,1700913042335,1700913042343,1700913042917
sensor-135,1700913043335,1700913043362,1700913043986
sensor-135,1700913044335,1700913044352,1700913045247
sensor-135,1700913045335,1700913045367,1700913045916
sensor-136,1700913036340,1700913036359,1700913036983
sensor-136,1700913037340,1700913037359,1700913038245
sensor-136,1700913038340,1700913038358,1700913038915
sensor-136,1700913039340,1700913039356,1700913039983
sensor-136,1700913040340,1700913040354,1700913041240
sensor-136,1700913041335,1700913041346,1700913041917
sensor-136,1700913042335,1700913042350,1700913042982
sensor-136,1700913043335,1700913043359,1700913044246
sensor-136,1700913044335,1700913044350,1700913044913
sensor-136,1700913045335,1700913045354,1700913045985
sensor-137,1700913036340,1700913036360,1700913037247
sensor-137,1700913037340,1700913037360,1700913037915
sensor-137,1700913038340,1700913038356,1700913038984
sensor-137,1700913039340,1700913039355,1700913040244
sensor-137,1700913040340,1700913040360,1700913040910
sensor-137,1700913041335,1700913041348,1700913041985
sensor-137,1700913042335,1700913042343,1700913043243
sensor-137,1700913043335,1700913043361,1700913043917
sensor-137,1700913044335,1700913044352,1700913044983
sensor-137,1700913045335,1700913045360,1700913046246
sensor-138,1700913036340,1700913036361,1700913036918
sensor-138,1700913037340,1700913037359,1700913037984
sensor-138,1700913038340,1700913038358,1700913039246
sensor-138,1700913039340,1700913039354,1700913039917
sensor-138,1700913040340,1700913040363,1700913040980
sensor-138,1700913041335,1700913041349,1700913042247
sensor-138,1700913042335,1700913042343,1700913042917
sensor-138,1700913043335,1700913043362,1700913043986
sensor-138,1700913044335,1700913044352,1700913045247
sensor-138,1700913045335,1700913045367,1700913045916
sensor-139,1700913036340,1700913036359,1700913036983
sensor-139,1700913037340,1700913037360,1700913038245
sensor-139,1700913038340,1700913038358,1700913038915
sensor-139,1700913039340,1700913039356,1700913039983
sensor-139,1700913040340,1700913040354,1700913041240
sensor-139,1700913041335,1700913041346,1700913041917
sensor-139,1700913042335,1700913042350,1700913042982
sensor-139,1700913043335,1700913043359,1700913044246
sensor-139,1700913044335,1700913044350,1700913044913
sensor-139,1700913045335,1700913045354,1700913045985
sensor-14,1700913036340,1700913036347,1700913037247
sensor-14,1700913037340,1700913037345,1700913037915
sensor-14,1700913038340,1700913038347,1700913038984
sensor-14,1700913039340,1700913039345,1700913040244
sensor-14,1700913040340,1700913040346,1700913040910
sensor-14,1700913041335,1700913041339,1700913041985
sensor-14,1700913042335,1700913042341,1700913043243
sensor-14,1700913043335,1700913043351,1700913043917
sensor-14,1700913044335,1700913044340,1700913044983
sensor-14,1700913045335,1700913045343,1700913046246
sensor-140,1700913036340,1700913036360,1700913037247
sensor-140,1700913037340,1700913037360,1700913037915
sensor-140,1700913038340,1700913038356,1700913038984
sensor-140,1700913039340,1700913039355,1700913040244
sensor-140,1700913040340,1700913040360,1700913040910
sensor-140,1700913041335,1700913041349,1700913041985
sensor-140,1700913042335,1700913042343,1700913043243
sensor-140,1700913043335,1700913043361,1700913043917
sensor-140,1700913044335,1700913044352,1700913044983
sensor-140,1700913045335,1700913045360,1700913046246
sensor-141,1700913036340,1700913036361,1700913036918
sensor-141,1700913037340,1700913037360,1700913037984
sensor-141,1700913038340,1700913038358,1700913039246
sensor-141,1700913039340,1700913039355,1700913039917
sensor-141,1700913040340,1700913040363,1700913040980
sensor-141,1700913041335,1700913041349,1700913042247
sensor-141,1700913042335,1700913042343,1700913042917
sensor-141,1700913043335,1700913043363,1700913043986
sensor-141,1700913044335,1700913044352,1700913045247
sensor-141,1700913045335,1700913045367,1700913045916
sensor-142,1700913036340,1700913036360,1700913036983
sensor-142,1700913037340,1700913037360,1700913038245
sensor-142,1700913038340,1700913038358,1700913038915
sensor-142,1700913039340,1700913039356,1700913039983
sensor-142,1700913040340,1700913040354,1700913041240
sensor-142,1700913041335,1700913041347,1700913041917
sensor-142,1700913042335,1700913042350,1700913042982
sensor-142,1700913043335,1700913043359,1700913044246
sensor-142,1700913044335,1700913044350,1700913044913
sensor-142,1700913045335,1700913045355,1700913045985
sensor-143,1700913036340,1700913036361,1700913037247
sensor-143,1700913037340,1700913037360,1700913037915
sensor-143,1700913038340,1700913038356,1700913038984
sensor-143,1700913039340,1700913039355,1700913040244
sensor-143,1700913040340,1700913040360,1700913040910
sensor-143,1700913041335,1700913041349,1700913041985
sensor-143,1700913042335,1700913042343,1700913043243
sensor-143,1700913043335,1700913043361,1700913043917
sensor-143,1700913044335,1700913044352,1700913044983
sensor-143,1700913045335,1700913045360,1700913046246
sensor-144,1700913036340,1700913036361,1700913036918
sensor-144,1700913037340,1700913037360,1700913037984
sensor-144,1700913038340,1700913038358,1700913039246
sensor-144,1700913039340,1700913039355,1700913039917
sensor-144,1700913040340,1700913040363,1700913040980
sensor-144,1700913041335,1700913041349,1700913042247
sensor-144,1700913042335,1700913042343,1700913042917
sensor-144,1700913043335,1700913043363,1700913043986
sensor-144,1700913044335,1700913044352,1700913045247
sensor-144,1700913045335,1700913045367,1700913045916
sensor-145,1700913036340,1700913036360,1700913036983
sensor-145,1700913037340,1700913037361,1700913038245
sensor-145,1700913038340,1700913038358,1700913038915
sensor-145,1700913039340,1700913039356,1700913039983
sensor-145,1700913040340,1700913040354,1700913041240
sensor-145,1700913041335,1700913041347,1700913041917
sensor-145,1700913042335,1700913042350,1700913042982
sensor-145,1700913043335,1700913043359,1700913044246
sensor-145,1700913044335,1700913044350,1700913044913
sensor-145,1700913045335,1700913045355,1700913045985
sensor-146,1700913036340,1700913036361,1700913037247
sensor-146,1700913037340,1700913037362,1700913037915
sensor-146,1700913038340,1700913038356,1700913038984
sensor-146,1700913039340,1700913039358,1700913040244
sensor-146,1700913040340,1700913040360,1700913040910
sensor-146,1700913041335,1700913041349,1700913041985
sensor-146,1700913042335,1700913042344,1700913043243
sensor-146,1700913043335,1700913043361,1700913043917
sensor-146,1700913044335,1700913044352,1700913044983
sensor-146,1700913045335,1700913045360,1700913046246
sensor-147,1700913036340,1700913036361,1700913036918
sensor-147,1700913037340,1700913037361,1700913037984
sensor-147,1700913038340,1700913038358,1700913039246
sensor-147,1700913039340,1700913039355,1700913039917
sensor-147,1700913040340,1700913040363,1700913040980
sensor-147,1700913041335,1700913041349,1700913042247
sensor-147,1700913042335,1700913042344,1700913042917
sensor-147,1700913043335,1700913043363,1700913043986
sensor-147,1700913044335,1700913044352,1700913045247
sensor-147,1700913045335,1700913045367,1700913045916
sensor-148,1700913036340,1700913036360,1700913036983
sensor-148,1700913037340,1700913037361,1700913038245
sensor-148,1700913038340,1700913038358,1700913038915
sensor-148,1700913039340,1700913039356,1700913039983
sensor-148,1700913040340,1700913040354,1700913041240
sensor-148,1700913041335,1700913041347,1700913041917
sensor-148,1700913042335,1700913042350,1700913042982
sensor-148,1700913043335,1700913043359,1700913044246
sensor-148,1700913044335,1700913044350,1700913044913
sensor-148,1700913045335,1700913045355,1700913045985
sensor-149,1700913036340,1700913036361,1700913037247
sensor-149,1700913037340,1700913037362,1700913037915
sensor-149,1700913038340,1700913038356,1700913038984
sensor-149,1700913039340,1700913039358,1700913040244
sensor-149,1700913040340,1700913040360,1700913040910
sensor-149,1700913041335,1700913041349,1700913041985
sensor-149,1700913042335,1700913042344,1700913043243
sensor-149,1700913043335,1700913043361,1700913043917
sensor-149,1700913044335,1700913044353,1700913044983
sensor-149,1700913045335,1700913045360,1700913046246
sensor-15,1700913036340,1700913036356,1700913036918
sensor-15,1700913037340,1700913037348,1700913037984
sensor-15,1700913038340,1700913038354,1700913039246
sensor-15,1700913039340,1700913039346,1700913039917
sensor-15,1700913040340,1700913040347,1700913040980
sensor-15,1700913041335,1700913041341,1700913042247
sensor-15,1700913042335,1700913042338,1700913042917
sensor-15,1700913043335,1700913043352,1700913043986
sensor-15,1700913044335,1700913044340,1700913045247
sensor-15,1700913045335,1700913045340,1700913045916
