sensorId,assemblyEpochMillis,supervisorEpochMillis,influxEpochMillis
sensor-107,1700912542504,1700912542563,1700912542668
sensor-107,1700912543505,1700912543542,1700912543660
sensor-107,1700912544505,1700912544537,1700912544654
sensor-107,1700912545504,1700912545524,1700912545654
sensor-107,1700912546504,1700912546536,1700912546654
sensor-107,1700912547504,1700912547525,1700912547654
sensor-107,1700912548503,1700912548565,1700912548657
sensor-108,1700912540504,1700912540560,1700912540589
sensor-108,1700912541504,1700912541558,1700912541591
sensor-108,1700912542504,1700912542550,1700912542629
sensor-108,1700912543505,1700912543539,1700912543587
sensor-108,1700912544505,1700912544528,1700912544587
sensor-108,1700912545504,1700912545518,1700912545589
sensor-108,1700912546504,1700912546529,1700912546590
sensor-108,1700912547504,1700912547526,1700912547589
sensor-108,1700912548503,1700912548563,1700912548591
sensor-109,1700912540504,1700912540571,1700912540957
sensor-109,1700912541504,1700912541552,1700912541703
sensor-109,1700912542504,1700912542564,1700912542668
sensor-109,1700912543505,1700912543542,1700912543660
sensor-109,1700912544505,1700912544538,1700912544654
sensor-109,1700912545504,1700912545524,1700912545654
sensor-109,1700912546504,1700912546536,1700912546654
sensor-109,1700912547504,1700912547525,1700912547654
sensor-109,1700912548503,1700912548566,1700912548657
sensor-11,1700912540503,1700912540519,1700912540957
sensor-11,1700912541504,1700912541518,1700912541703
sensor-11,1700912542504,1700912542526,1700912542668
sensor-11,1700912543504,1700912543520,1700912543660
sensor-11,1700912544504,1700912544523,1700912544654
sensor-11,1700912545504,1700912545518,1700912545654
sensor-11,1700912546504,1700912546523,1700912546654
sensor-11,1700912547504,1700912547510,1700912547654
sensor-11,1700912548503,1700912548540,1700912548657
sensor-110,1700912540504,1700912540561,1700912540589
sensor-110,1700912541504,1700912541559,1700912541591
sensor-110,1700912542504,1700912542551,1700912542629
sensor-110,1700912543505,1700912543539,1700912543587
sensor-110,1700912544505,1700912544528,1700912544587
sensor-110,1700912545504,1700912545518,1700912545589
sensor-110,1700912546504,1700912546529,1700912546590
sensor-110,1700912547504,1700912547526,1700912547589
sensor-110,1700912548503,1700912548563,1700912548591
sensor-111,1700912540504,1700912540572,1700912540957
sensor-111,1700912541504,1700912541553,1700912541703
sensor-111,1700912542504,1700912542564,1700912542668
sensor-111,1700912543505,1700912543542,1700912543660
sensor-111,1700912544505,1700912544538,1700912544654
sensor-111,1700912545504,1700912545525,1700912545654
sensor-111,1700912546504,1700912546537,1700912546654
sensor-111,1700912547504,1700912547525,1700912547654
sensor-111,1700912548503,1700912548566,1700912548657
sensor-112,1700912540504,1700912540562,1700912540589
sensor-112,1700912541504,1700912541559,1700912541591
sensor-112,1700912542504,1700912542551,1700912542629
sensor-112,1700912543505,1700912543539,1700912543587
sensor-112,1700912544505,1700912544528,1700912544587
sensor-112,1700912545504,1700912545518,1700912545589
sensor-112,1700912546504,1700912546529,1700912546590
sensor-112,1700912547504,1700912547526,1700912547589
sensor-112,1700912548503,1700912548563,1700912548591
sensor-113,1700912540504,1700912540574,1700912540957
sensor-113,1700912541504,1700912541553,1700912541703
sensor-113,1700912542504,1700912542564,1700912542668
sensor-113,1700912543505,1700912543542,1700912543660
sensor-113,1700912544505,1700912544538,1700912544654
sensor-113,1700912545504,1700912545525,1700912545654
sensor-113,1700912546504,1700912546537,1700912546654
sensor-113,1700912547504,1700912547525,1700912547654
sensor-113,1700912548503,1700912548566,1700912548657
sensor-114,1700912540504,1700912540562,1700912540589
sensor-114,1700912541504,1700912541559,1700912541591
sensor-114,1700912542504,1700912542559,1700912542629
sensor-114,1700912543505,1700912543539,1700912543587
sensor-114,1700912544505,1700912544529,1700912544587
sensor-114,1700912545504,1700912545518,1700912545589
sensor-114,1700912546504,1700912546529,1700912546590
sensor-114,1700912547504,1700912547526,1700912547589
sensor-114,1700912548503,1700912548563,1700912548591
sensor-115,1700912540504,1700912540575,1700912540957
sensor-115,1700912541504,1700912541553,1700912541703
sensor-115,1700912542504,1700912542564,1700912542668
sensor-115,1700912543505,1700912543543,1700912543660
sensor-115,1700912544505,1700912544538,1700912544654
sensor-115,1700912545504,1700912545525,1700912545654
sensor-115,1700912546504,1700912546537,1700912546654
sensor-115,1700912547504,1700912547525,1700912547654
sensor-115,1700912548503,1700912548566,1700912548657
sensor-116,1700912540504,1700912540563,1700912540589
sensor-116,1700912541504,1700912541560,1700912541591
sensor-116,1700912542504,1700912542559,1700912542629
sensor-116,1700912543505,1700912543539,1700912543587
sensor-116,1700912544505,1700912544530,1700912544587
sensor-116,1700912545504,1700912545518,1700912545589
sensor-116,1700912546504,1700912546530,1700912546590
sensor-116,1700912547504,1700912547526,1700912547589
sensor-116,1700912548503,1700912548563,1700912548591
sensor-117,1700912540504,1700912540576,1700912540957
sensor-117,1700912541504,1700912541555,1700912541703
sensor-117,1700912542504,1700912542565,1700912542668
sensor-117,1700912543505,1700912543543,1700912543660
sensor-117,1700912544505,1700912544539,1700912544654
sensor-117,1700912545504,1700912545525,1700912545654
sensor-117,1700912546504,1700912546537,1700912546654
sensor-117,1700912547504,1700912547525,1700912547654
sensor-117,1700912548503,1700912548566,1700912548657
sensor-118,1700912540504,1700912540564,1700912540589
sensor-118,1700912541504,1700912541562,1700912541591
sensor-118,1700912542504,1700912542560,1700912542629
sensor-118,1700912543505,1700912543540,1700912543587
sensor-118,1700912544505,1700912544530,1700912544587
sensor-118,1700912545504,1700912545519,1700912545589
sensor-118,1700912546504,1700912546530,1700912546590
sensor-118,1700912547504,1700912547526,1700912547589
sensor-118,1700912548503,1700912548564,1700912548591
sensor-119,1700912540504,1700912540577,1700912540957
sensor-119,1700912541504,1700912541556,1700912541703
sensor-119,1700912542504,1700912542565,1700912542668
sensor-119,1700912543505,1700912543543,1700912543660
sensor-119,1700912544505,1700912544539,1700912544654
sensor-119,1700912545504,1700912545525,1700912545654
sensor-119,1700912546504,1700912546537,1700912546654
sensor-119,1700912547504,1700912547527,1700912547654
sensor-119,1700912548503,1700912548566,1700912548657
sensor-12,1700912539517,1700912539529,1700912539587
sensor-12,1700912540503,1700912540520,1700912540589
sensor-12,1700912541504,1700912541516,1700912541591
sensor-12,1700912542504,1700912542517,1700912542629
sensor-12,1700912543504,1700912543513,1700912543587
sensor-12,1700912544504,1700912544517,1700912544587
sensor-12,1700912545504,1700912545511,1700912545589
sensor-12,1700912546504,1700912546513,1700912546590
sensor-12,1700912547504,1700912547511,1700912547589
sensor-12,1700912548503,1700912548539,1700912548591
sensor-120,1700912540504,1700912540565,1700912540589
sensor-120,1700912541504,1700912541563,1700912541591
sensor-120,1700912542504,1700912542560,1700912542629
sensor-120,1700912543505,1700912543540,1700912543587
sensor-120,1700912544505,1700912544531,1700912544587
sensor-120,1700912545504,1700912545519,1700912545589
sensor-120,1700912546504,1700912546530,1700912546590
sensor-120,1700912547504,1700912547526,1700912547589
sensor-120,1700912548503,1700912548564,1700912548591
sensor-121,1700912540504,1700912540578,1700912540957
sensor-121,1700912541504,1700912541556,1700912541703
sensor-121,1700912542504,1700912542565,1700912542668
sensor-121,1700912543505,1700912543543,1700912543660
sensor-121,1700912544505,1700912544539,1700912544654
sensor-121,1700912545504,1700912545525,1700912545654
sensor-121,1700912546504,1700912546537,1700912546654
sensor-121,1700912547504,1700912547527,1700912547654
sensor-121,1700912548503,1700912548566,1700912548657
sensor-122,1700912540504,1700912540566,1700912540589
sensor-122,1700912541504,1700912541564,1700912541591
sensor-122,1700912542504,1700912542560,1700912542629
sensor-122,1700912543505,1700912543540,1700912543587
sensor-122,1700912544505,1700912544531,1700912544587
sensor-122,1700912545504,1700912545519,1700912545589
sensor-122,1700912546504,1700912546530,1700912546590
sensor-122,1700912547504,1700912547526,1700912547589
sensor-122,1700912548503,1700912548564,1700912548591
sensor-123,1700912540504,1700912540579,1700912540957
sensor-123,1700912541504,1700912541557,1700912541703
sensor-123,1700912542504,1700912542567,1700912542668
sensor-123,1700912543505,1700912543543,1700912543660
sensor-123,1700912544505,1700912544548,1700912544654
sensor-123,1700912545504,1700912545525,1700912545654
sensor-123,1700912546504,1700912546537,1700912546654
sensor-123,1700912547504,1700912547527,1700912547654
sensor-123,1700912548503,1700912548566,1700912548657
sensor-124,1700912540504,1700912540566,1700912540589
sensor-124,1700912541504,1700912541564,1700912541591
sensor-124,1700912542504,1700912542561,1700912542629
sensor-124,1700912543505,1700912543540,1700912543587
sensor-124,1700912544505,1700912544531,1700912544587
sensor-124,1700912545504,1700912545519,1700912545589
sensor-124,1700912546504,1700912546530,1700912546590
sensor-124,1700912547504,1700912547527,1700912547589
sensor-124,1700912548503,1700912548564,1700912548591
sensor-125,1700912540504,1700912540579,1700912540957
sensor-125,1700912541504,1700912541557,1700912541703
sensor-125,1700912542504,1700912542568,1700912542668
sensor-125,1700912543505,1700912543543,1700912543660
sensor-125,1700912544505,1700912544548,1700912544654
sensor-125,1700912545504,1700912545525,1700912545654
sensor-125,1700912546504,1700912546537,1700912546654
sensor-125,1700912547504,1700912547527,1700912547654
sensor-125,1700912548503,1700912548566,1700912548657
sensor-126,1700912540504,1700912540567,1700912540589
sensor-126,1700912541504,1700912541565,1700912541591
sensor-126,1700912542504,1700912542561,1700912542629
sensor-126,1700912543505,1700912543540,1700912543587
sensor-126,1700912544505,1700912544531,1700912544587
sensor-126,1700912545504,1700912545519,1700912545589
sensor-126,1700912546504,1700912546531,1700912546590
sensor-126,1700912547504,1700912547527,1700912547589
sensor-126,1700912548503,1700912548564,1700912548591
sensor-127,1700912540504,1700912540580,1700912540957
sensor-127,1700912541504,1700912541557,1700912541703
sensor-127,1700912542504,1700912542568,1700912542668
sensor-127,1700912543505,1700912543544,1700912543660
sensor-127,1700912544505,1700912544548,1700912544654
sensor-127,1700912545504,1700912545526,1700912545654
sensor-127,1700912546504,1700912546538,1700912546654
sensor-127,1700912547504,1700912547528,1700912547654
sensor-127,1700912548503,1700912548567,1700912548657
sensor-128,1700912540504,1700912540568,1700912540589
sensor-128,1700912541504,1700912541565,1700912541591
sensor-128,1700912542504,1700912542562,1700912542629
sensor-128,1700912543505,1700912543540,1700912543587
sensor-128,1700912544505,1700912544531,1700912544587
sensor-128,1700912545504,1700912545519,1700912545589
sensor-128,1700912546504,1700912546531,1700912546590
sensor-128,1700912547504,1700912547527,1700912547589
sensor-128,1700912548503,1700912548564,1700912548591
sensor-129,1700912540504,1700912540581,1700912540957
sensor-129,1700912541504,1700912541557,1700912541703
sensor-129,1700912542504,1700912542569,1700912542668
sensor-129,1700912543505,1700912543544,1700912543660
sensor-129,1700912544505,1700912544549,1700912544654
sensor-129,1700912545504,1700912545526,1700912545654
sensor-129,1700912546504,1700912546538,1700912546654
sensor-129,1700912547504,1700912547528,1700912547654
sensor-129,1700912548503,1700912548567,1700912548657
sensor-13,1700912540503,1700912540520,1700912540957
sensor-13,1700912541504,1700912541519,1700912541703
sensor-13,1700912542504,1700912542526,1700912542668
sensor-13,1700912543504,1700912543520,1700912543660
sensor-13,1700912544504,1700912544523,1700912544654
sensor-13,1700912545504,1700912545518,1700912545654
sensor-13,1700912546504,1700912546523,1700912546654
sensor-13,1700912547504,1700912547510,1700912547654
sensor-13,1700912548503,1700912548540,1700912548657
sensor-130,1700912540504,1700912540569,1700912540589
sensor-130,1700912541504,1700912541566,1700912541591
sensor-130,1700912542504,1700912542562,1700912542629
sensor-130,1700912543505,1700912543541,1700912543587
sensor-130,1700912544505,1700912544531,1700912544587
sensor-130,1700912545504,1700912545519,1700912545589
sensor-130,1700912546504,1700912546532,1700912546590
sensor-130,1700912547504,1700912547527,1700912547589
sensor-130,1700912548503,1700912548564,1700912548591
sensor-131,1700912540504,1700912540582,1700912540957
sensor-131,1700912541504,1700912541557,1700912541703
sensor-131,1700912542504,1700912542569,1700912542668
sensor-131,1700912543505,1700912543544,1700912543660
sensor-131,1700912544505,1700912544549,1700912544654
sensor-131,1700912545504,1700912545526,1700912545654
sensor-131,1700912546504,1700912546538,1700912546654
sensor-131,1700912547504,1700912547528,1700912547654
sensor-131,1700912548503,1700912548567,1700912548657
sensor-132,1700912540504,1700912540569,1700912540589
sensor-132,1700912541504,1700912541572,1700912541591
sensor-132,1700912542504,1700912542563,1700912542629
sensor-132,1700912543505,1700912543541,1700912543587
sensor-132,1700912544505,1700912544532,1700912544587
sensor-132,1700912545504,1700912545519,1700912545589
sensor-132,1700912546504,1700912546532,1700912546590
sensor-132,1700912547504,1700912547530,1700912547589
sensor-132,1700912548503,1700912548564,1700912548591
sensor-133,1700912540504,1700912540583,1700912540957
sensor-133,1700912541504,1700912541558,1700912541703
sensor-133,1700912542504,1700912542570,1700912542668
sensor-133,1700912543505,1700912543544,1700912543660
sensor-133,1700912544505,1700912544549,1700912544654
sensor-133,1700912545504,1700912545526,1700912545654
sensor-133,1700912546504,1700912546538,1700912546654
sensor-133,1700912547504,1700912547529,1700912547654
sensor-133,1700912548503,1700912548567,1700912548657
sensor-134,1700912540504,1700912540570,1700912540589
sensor-134,1700912541504,1700912541572,1700912541591
sensor-134,1700912542504,1700912542563,1700912542629
sensor-134,1700912543505,1700912543541,1700912543587
sensor-134,1700912544505,1700912544532,1700912544587
sensor-134,1700912545504,1700912545519,1700912545589
sensor-134,1700912546504,1700912546532,1700912546590
sensor-134,1700912547504,1700912547530,1700912547589
sensor-134,1700912548503,1700912548564,1700912548591
sensor-135,1700912540504,1700912540583,1700912540957
sensor-135,1700912541504,1700912541558,1700912541703
sensor-135,1700912542504,1700912542570,1700912542668
sensor-135,1700912543505,1700912543544,1700912543660
sensor-135,1700912544505,1700912544549,1700912544654
sensor-135,1700912545504,1700912545526,1700912545654
sensor-135,1700912546504,1700912546538,1700912546654
sensor-135,1700912547504,1700912547530,1700912547654
sensor-135,1700912548503,1700912548567,1700912548657
sensor-136,1700912540504,1700912540571,1700912540589
sensor-136,1700912541504,1700912541573,1700912541591
sensor-136,1700912542504,1700912542564,1700912542629
sensor-136,1700912543505,1700912543541,1700912543587
sensor-136,1700912544505,1700912544532,1700912544587
sensor-136,1700912545504,1700912545519,1700912545589
sensor-136,1700912546504,1700912546532,1700912546590
sensor-136,1700912547504,1700912547531,1700912547589
sensor-136,1700912548503,1700912548565,1700912548591
sensor-137,1700912540504,1700912540584,1700912540957
sensor-137,1700912541504,1700912541558,1700912541703
sensor-137,1700912542504,1700912542571,1700912542668
sensor-137,1700912543505,1700912543544,1700912543660
sensor-137,1700912544505,1700912544549,1700912544654
sensor-137,1700912545504,1700912545526,1700912545654
sensor-137,1700912546504,1700912546538,1700912546654
sensor-137,1700912547504,1700912547530,1700912547654
sensor-137,1700912548503,1700912548567,1700912548657
sensor-138,1700912540504,1700912540571,1700912540589
sensor-138,1700912541504,1700912541573,1700912541591
sensor-138,1700912542504,1700912542564,1700912542629
sensor-138,1700912543505,1700912543541,1700912543587
sensor-138,1700912544505,1700912544532,1700912544587
sensor-138,1700912545504,1700912545520,1700912545589
sensor-138,1700912546504,1700912546533,1700912546590
sensor-138,1700912547504,1700912547531,1700912547589
sensor-138,1700912548503,1700912548565,1700912548591
sensor-139,1700912540504,1700912540585,1700912540957
sensor-139,1700912541504,1700912541558,1700912541703
sensor-139,1700912542504,1700912542571,1700912542668
sensor-139,1700912543505,1700912543545,1700912543660
sensor-139,1700912544505,1700912544549,1700912544654
sensor-139,1700912545504,1700912545526,1700912545654
sensor-139,1700912546504,1700912546538,1700912546654
sensor-139,1700912547504,1700912547531,1700912547654
sensor-139,1700912548503,1700912548567,1700912548657
sensor-14,1700912539517,1700912539535,1700912539587
sensor-14,1700912540503,1700912540520,1700912540589
sensor-14,1700912541504,1700912541517,1700912541591
sensor-14,1700912542504,1700912542518,1700912542629
sensor-14,1700912543504,1700912543513,1700912543587
sensor-14,1700912544504,1700912544517,1700912544587
sensor-14,1700912545504,1700912545511,1700912545589
sensor-14,1700912546504,1700912546513,1700912546590
sensor-14,1700912547504,1700912547511,1700912547589
sensor-14,1700912548503,1700912548540,1700912548591
sensor-140,1700912540504,1700912540572,1700912540589
sensor-140,1700912541504,1700912541574,1700912541591
sensor-140,1700912542504,1700912542564,1700912542629
sensor-140,1700912543505,1700912543542,1700912543587
sensor-140,1700912544505,1700912544532,1700912544587
sensor-140,1700912545504,1700912545529,1700912545589
sensor-140,1700912546504,1700912546556,1700912546590
sensor-140,1700912547504,1700912547531,1700912547589
sensor-140,1700912548503,1700912548565,1700912548591
sensor-141,1700912540504,1700912540586,1700912540957
sensor-141,1700912541504,1700912541559,1700912541703
sensor-141,1700912542504,1700912542571,1700912542668
sensor-141,1700912543505,1700912543545,1700912543660
sensor-141,1700912544505,1700912544550,1700912544654
sensor-141,1700912545504,1700912545526,1700912545654
sensor-141,1700912546504,1700912546539,1700912546654
sensor-141,1700912547504,1700912547531,1700912547654
sensor-141,1700912548503,1700912548568,1700912548657
sensor-142,1700912540504,1700912540574,1700912540589
sensor-142,1700912541504,1700912541574,1700912541591
sensor-142,1700912542504,1700912542565,1700912542629
sensor-142,1700912543505,1700912543542,1700912543587
sensor-142,1700912544505,1700912544532,1700912544587
sensor-142,1700912545504,1700912545529,1700912545589
sensor-142,1700912546504,1700912546556,1700912546590
sensor-142,1700912547504,1700912547531,1700912547589
sensor-142,1700912548503,1700912548565,1700912548591
sensor-143,1700912540504,1700912540586,1700912540957
sensor-143,1700912541504,1700912541563,1700912541703
sensor-143,1700912542504,1700912542571,1700912542668
sensor-143,1700912543505,1700912543545,1700912543660
sensor-143,1700912544505,1700912544550,1700912544654
sensor-143,1700912545504,1700912545526,1700912545654
sensor-143,1700912546504,1700912546539,1700912546654
sensor-143,1700912547504,1700912547531,1700912547654
sensor-143,1700912548503,1700912548568,1700912548657
sensor-144,1700912540504,1700912540575,1700912540589
sensor-144,1700912541504,1700912541575,1700912541591
sensor-144,1700912542504,1700912542565,1700912542629
sensor-144,1700912543505,1700912543542,1700912543587
sensor-144,1700912544505,1700912544532,1700912544587
sensor-144,1700912545504,1700912545530,1700912545589
sensor-144,1700912546504,1700912546561,1700912546590
sensor-144,1700912547504,1700912547532,1700912547589
sensor-144,1700912548503,1700912548565,1700912548591
sensor-145,1700912540504,1700912540587,1700912540957
sensor-145,1700912541504,1700912541564,1700912541703
sensor-145,1700912542504,1700912542572,1700912542668
sensor-145,1700912543505,1700912543545,1700912543660
sensor-145,1700912544505,1700912544550,1700912544654
sensor-145,1700912545504,1700912545527,1700912545654
sensor-145,1700912546504,1700912546539,1700912546654
sensor-145,1700912547504,1700912547531,1700912547654
sensor-145,1700912548503,1700912548568,1700912548657
sensor-146,1700912540504,1700912540576,1700912540589
sensor-146,1700912541504,1700912541575,1700912541591
sensor-146,1700912542504,1700912542565,1700912542629
sensor-146,1700912543505,1700912543542,1700912543587
sensor-146,1700912544505,1700912544533,1700912544587
sensor-146,1700912545504,1700912545530,1700912545589
sensor-146,1700912546504,1700912546562,1700912546590
sensor-146,1700912547504,1700912547532,1700912547589
sensor-146,1700912548503,1700912548565,1700912548591
sensor-147,1700912540504,1700912540588,1700912540957
sensor-147,1700912541504,1700912541564,1700912541703
sensor-147,1700912542504,1700912542572,1700912542668
sensor-147,1700912543505,1700912543550,1700912543660
sensor-147,1700912544505,1700912544550,1700912544654
sensor-147,1700912545504,1700912545527,1700912545654
sensor-147,1700912546504,1700912546539,1700912546654
sensor-147,1700912547504,1700912547532,1700912547654
sensor-147,1700912548503,1700912548568,1700912548657
sensor-148,1700912540504,1700912540576,1700912540589
sensor-148,1700912541504,1700912541576,1700912541591
sensor-148,1700912542504,1700912542565,1700912542629
sensor-148,1700912543505,1700912543542,1700912543587
sensor-148,1700912544505,1700912544533,1700912544587
sensor-148,1700912545504,1700912545530,1700912545589
sensor-148,1700912546504,1700912546562,1700912546590
sensor-148,1700912547504,1700912547532,1700912547589
sensor-148,1700912548503,1700912548566,1700912548591
sensor-149,1700912540504,1700912540588,1700912540957
sensor-149,1700912541504,1700912541564,1700912541703
sensor-149,1700912542504,1700912542572,1700912542668
sensor-149,1700912543505,1700912543550,1700912543660
sensor-149,1700912544505,1700912544551,1700912544654
sensor-149,1700912545504,1700912545527,1700912545654
sensor-149,1700912546504,1700912546539,1700912546654
sensor-149,1700912547504,1700912547532,1700912547654
sensor-149,1700912548503,1700912548568,1700912548657
sensor-15,1700912540503,1700912540521,1700912540957
sensor-15,1700912541504,1700912541519,1700912541703
sensor-15,1700912542504,1700912542527,1700912542668
sensor-15,1700912543504,1700912543520,1700912543660
sensor-15,1700912544504,1700912544523,1700912544654
sensor-15,1700912545504,1700912545518,1700912545654
sensor-15,1700912546504,1700912546523,1700912546654
sensor-15,1700912547504,1700912547511,1700912547654
sensor-15,1700912548503,1700912548540,1700912548657
sensor-150,1700912540504,1700912540577,1700912540589
sensor-150,1700912541504,1700912541576,1700912541591
sensor-150,1700912542504,1700912542570,1700912542629
sensor-150,1700912543505,1700912543543,1700912543587
sensor-150,1700912544505,1700912544533,1700912544587
sensor-150,1700912545504,1700912545530,1700912545589
sensor-150,1700912546504,1700912546562,1700912546590
sensor-150,1700912547504,1700912547532,1700912547589
sensor-150,1700912548503,1700912548566,1700912548591
sensor-151,1700912540504,1700912540589,1700912540957
sensor-151,1700912541504,1700912541564,1700912541703
sensor-151,1700912542504,1700912542572,1700912542668
sensor-151,1700912543505,1700912543550,1700912543660
sensor-151,1700912544505,1700912544551,1700912544654
sensor-151,1700912545504,1700912545527,1700912545654
sensor-151,1700912546504,1700912546539,1700912546654
sensor-151,1700912547504,1700912547532,1700912547654
sensor-151,1700912548503,1700912548568,1700912548657
sensor-152,1700912540504,1700912540578,1700912540589
sensor-152,1700912541504,1700912541577,1700912541591
sensor-152,1700912542504,1700912542570,1700912542629
sensor-152,1700912543505,1700912543543,1700912543587
sensor-152,1700912544505,1700912544534,1700912544587
sensor-152,1700912545504,1700912545530,1700912545589
sensor-152,1700912546504,1700912546562,1700912546590
sensor-152,1700912547504,1700912547533,1700912547589
sensor-152,1700912548503,1700912548566,1700912548591
sensor-153,1700912540504,1700912540590,1700912540957
sensor-153,1700912541504,1700912541565,1700912541703
sensor-153,1700912542504,1700912542573,1700912542668
sensor-153,1700912543505,1700912543550,1700912543660
sensor-153,1700912544505,1700912544551,1700912544654
sensor-153,1700912545504,1700912545527,1700912545654
sensor-153,1700912546504,1700912546539,1700912546654
sensor-153,1700912547504,1700912547533,1700912547654
sensor-153,1700912548503,1700912548568,1700912548657
sensor-154,1700912540504,1700912540579,1700912540589
sensor-154,1700912541504,1700912541577,1700912541591
sensor-154,1700912542504,1700912542571,1700912542629
sensor-154,1700912543505,1700912543543,1700912543587
sensor-154,1700912544505,1700912544536,1700912544587
sensor-154,1700912545504,1700912545530,1700912545589
sensor-154,1700912546504,1700912546562,1700912546590
sensor-154,1700912547504,1700912547533,1700912547589
sensor-154,1700912548503,1700912548566,1700912548591
sensor-155,1700912540504,1700912540590,1700912540957
sensor-155,1700912541504,1700912541565,1700912541703
sensor-155,1700912542504,1700912542574,1700912542668
sensor-155,1700912543505,1700912543550,1700912543660
sensor-155,1700912544505,1700912544551,1700912544654
sensor-155,1700912545504,1700912545527,1700912545654
sensor-155,1700912546504,1700912546540,1700912546654
sensor-155,1700912547504,1700912547533,1700912547654
sensor-155,1700912548503,1700912548568,1700912548657
