sensorId,assemblyEpochMillis,supervisorEpochMillis,influxEpochMillis
sensor-105,1700912636036,1700912636057,1700912636587
sensor-105,1700912637036,1700912637055,1700912637588
sensor-105,1700912638036,1700912638041,1700912638586
sensor-105,1700912639036,1700912639049,1700912639590
sensor-105,1700912640036,1700912640058,1700912640587
sensor-106,1700912631035,1700912631049,1700912631654
sensor-106,1700912632036,1700912632049,1700912632655
sensor-106,1700912633036,1700912633050,1700912633656
sensor-106,1700912634035,1700912634051,1700912634664
sensor-106,1700912635036,1700912635049,1700912635654
sensor-106,1700912636036,1700912636051,1700912636653
sensor-106,1700912637036,1700912637055,1700912637656
sensor-106,1700912638036,1700912638045,1700912638657
sensor-106,1700912639036,1700912639049,1700912639655
sensor-106,1700912640036,1700912640056,1700912640655
sensor-107,1700912631035,1700912631050,1700912631588
sensor-107,1700912632036,1700912632049,1700912632588
sensor-107,1700912633036,1700912633051,1700912633588
sensor-107,1700912634035,1700912634051,1700912634588
sensor-107,1700912635036,1700912635051,1700912635589
sensor-107,1700912636036,1700912636057,1700912636587
sensor-107,1700912637036,1700912637055,1700912637588
sensor-107,1700912638036,1700912638041,1700912638586
sensor-107,1700912639036,1700912639049,1700912639590
sensor-107,1700912640036,1700912640058,1700912640587
sensor-108,1700912631035,1700912631049,1700912631654
sensor-108,1700912632036,1700912632049,1700912632655
sensor-108,1700912633036,1700912633050,1700912633656
sensor-108,1700912634035,1700912634051,1700912634664
sensor-108,1700912635036,1700912635049,1700912635654
sensor-108,1700912636036,1700912636051,1700912636653
sensor-108,1700912637036,1700912637055,1700912637656
sensor-108,1700912638036,1700912638045,1700912638657
sensor-108,1700912639036,1700912639049,1700912639655
sensor-108,1700912640036,1700912640056,1700912640655
sensor-109,1700912631035,1700912631050,1700912631588
sensor-109,1700912632036,1700912632049,1700912632588
sensor-109,1700912633036,1700912633052,1700912633588
sensor-109,1700912634035,1700912634051,1700912634588
sensor-109,1700912635036,1700912635051,1700912635589
sensor-109,1700912636036,1700912636057,1700912636587
sensor-109,1700912637036,1700912637055,1700912637588
sensor-109,1700912638036,1700912638041,1700912638586
sensor-109,1700912639036,1700912639049,1700912639590
sensor-109,1700912640036,1700912640058,1700912640587
sensor-11,1700912631035,1700912631042,1700912631588
sensor-11,1700912632036,1700912632039,1700912632588
sensor-11,1700912633036,1700912633039,1700912633588
sensor-11,1700912634035,1700912634041,1700912634588
sensor-11,1700912635036,1700912635043,1700912635589
sensor-11,1700912636036,1700912636041,1700912636587
sensor-11,1700912637036,1700912637040,1700912637588
sensor-11,1700912638036,1700912638039,1700912638586
sensor-11,1700912639036,1700912639040,1700912639590
sensor-11,1700912640035,1700912640044,1700912640587
sensor-110,1700912631035,1700912631051,1700912631654
sensor-110,1700912632036,1700912632049,1700912632655
sensor-110,1700912633036,1700912633050,1700912633656
sensor-110,1700912634035,1700912634051,1700912634664
sensor-110,1700912635036,1700912635049,1700912635654
sensor-110,1700912636036,1700912636051,1700912636653
sensor-110,1700912637036,1700912637055,1700912637656
sensor-110,1700912638036,1700912638045,1700912638657
sensor-110,1700912639036,1700912639049,1700912639655
sensor-110,1700912640036,1700912640056,1700912640655
sensor-111,1700912631035,1700912631050,1700912631588
sensor-111,1700912632036,1700912632049,1700912632588
sensor-111,1700912633036,1700912633052,1700912633588
sensor-111,1700912634035,1700912634051,1700912634588
sensor-111,1700912635036,1700912635051,1700912635589
sensor-111,1700912636036,1700912636057,1700912636587
sensor-111,1700912637036,1700912637055,1700912637588
sensor-111,1700912638036,1700912638041,1700912638586
sensor-111,1700912639036,1700912639049,1700912639590
sensor-111,1700912640036,1700912640058,1700912640587
sensor-112,1700912631035,1700912631051,1700912631654
sensor-112,1700912632036,1700912632049,1700912632655
sensor-112,1700912633036,1700912633050,1700912633656
sensor-112,1700912634035,1700912634051,1700912634664
sensor-112,1700912635036,1700912635049,1700912635654
sensor-112,1700912636036,1700912636051,1700912636653
sensor-112,1700912637036,1700912637055,1700912637656
sensor-112,1700912638036,1700912638045,1700912638657
sensor-112,1700912639036,1700912639049,1700912639655
sensor-112,1700912640036,1700912640056,1700912640655
sensor-113,1700912631035,1700912631050,1700912631588
sensor-113,1700912632036,1700912632049,1700912632588
sensor-113,1700912633036,1700912633052,1700912633588
sensor-113,1700912634035,1700912634051,1700912634588
sensor-113,1700912635036,1700912635051,1700912635589
sensor-113,1700912636036,1700912636057,1700912636587
sensor-113,1700912637036,1700912637055,1700912637588
sensor-113,1700912638036,1700912638041,1700912638586
sensor-113,1700912639036,1700912639049,1700912639590
sensor-113,1700912640036,1700912640058,1700912640587
sensor-114,1700912631035,1700912631051,1700912631654
sensor-114,1700912632036,1700912632049,1700912632655
sensor-114,1700912633036,1700912633051,1700912633656
sensor-114,1700912634035,1700912634051,1700912634664
sensor-114,1700912635036,1700912635052,1700912635654
sensor-114,1700912636036,1700912636051,1700912636653
sensor-114,1700912637036,1700912637055,1700912637656
sensor-114,1700912638036,1700912638046,1700912638657
sensor-114,1700912639036,1700912639049,1700912639655
sensor-114,1700912640036,1700912640056,1700912640655
sensor-115,1700912631035,1700912631050,1700912631588
sensor-115,1700912632036,1700912632049,1700912632588
sensor-115,1700912633036,1700912633052,1700912633588
sensor-115,1700912634035,1700912634051,1700912634588
sensor-115,1700912635036,1700912635051,1700912635589
sensor-115,1700912636036,1700912636057,1700912636587
sensor-115,1700912637036,1700912637055,1700912637588
sensor-115,1700912638036,1700912638041,1700912638586
sensor-115,1700912639036,1700912639049,1700912639590
sensor-115,1700912640036,1700912640058,1700912640587
sensor-116,1700912631035,1700912631051,1700912631654
sensor-116,1700912632036,1700912632049,1700912632655
sensor-116,1700912633036,1700912633051,1700912633656
sensor-116,1700912634035,1700912634051,1700912634664
sensor-116,1700912635036,1700912635053,1700912635654
sensor-116,1700912636036,1700912636051,1700912636653
sensor-116,1700912637036,1700912637055,1700912637656
sensor-116,1700912638036,1700912638046,1700912638657
sensor-116,1700912639036,1700912639049,1700912639655
sensor-116,1700912640036,1700912640056,1700912640655
sensor-117,1700912631035,1700912631051,1700912631588
sensor-117,1700912632036,1700912632049,1700912632588
sensor-117,1700912633036,1700912633053,1700912633588
sensor-117,1700912634035,1700912634052,1700912634588
sensor-117,1700912635036,1700912635051,1700912635589
sensor-117,1700912636036,1700912636057,1700912636587
sensor-117,1700912637036,1700912637055,1700912637588
sensor-117,1700912638036,1700912638042,1700912638586
sensor-117,1700912639036,1700912639049,1700912639590
sensor-117,1700912640036,1700912640058,1700912640587
sensor-118,1700912631035,1700912631055,1700912631654
sensor-118,1700912632036,1700912632049,1700912632655
sensor-118,1700912633036,1700912633051,1700912633656
sensor-118,1700912634035,1700912634051,1700912634664
sensor-118,1700912635036,1700912635053,1700912635654
sensor-118,1700912636036,1700912636051,1700912636653
sensor-118,1700912637036,1700912637056,1700912637656
sensor-118,1700912638036,1700912638046,1700912638657
sensor-118,1700912639036,1700912639049,1700912639655
sensor-118,1700912640036,1700912640056,1700912640655
sensor-119,1700912631035,1700912631052,1700912631588
sensor-119,1700912632036,1700912632049,1700912632588
sensor-119,1700912633036,1700912633053,1700912633588
sensor-119,1700912634035,1700912634052,1700912634588
sensor-119,1700912635036,1700912635051,1700912635589
sensor-119,1700912636036,1700912636057,1700912636587
sensor-119,1700912637036,1700912637060,1700912637588
sensor-119,1700912638036,1700912638042,1700912638586
sensor-119,1700912639036,1700912639049,1700912639590
sensor-119,1700912640036,1700912640058,1700912640587
sensor-12,1700912631035,1700912631041,1700912631654
sensor-12,1700912632036,1700912632039,1700912632655
sensor-12,1700912633036,1700912633043,1700912633656
sensor-12,1700912634035,1700912634040,1700912634664
sensor-12,1700912635036,1700912635045,1700912635654
sensor-12,1700912636036,1700912636041,1700912636653
sensor-12,1700912637036,1700912637043,1700912637656
sensor-12,1700912638036,1700912638042,1700912638657
sensor-12,1700912639036,1700912639040,1700912639655
sensor-12,1700912640035,1700912640043,1700912640655
sensor-120,1700912631035,1700912631055,1700912631654
sensor-120,1700912632036,1700912632049,1700912632655
sensor-120,1700912633036,1700912633051,1700912633656
sensor-120,1700912634035,1700912634052,1700912634664
sensor-120,1700912635036,1700912635053,1700912635654
sensor-120,1700912636036,1700912636051,1700912636653
sensor-120,1700912637036,1700912637056,1700912637656
sensor-120,1700912638036,1700912638046,1700912638657
sensor-120,1700912639036,1700912639049,1700912639655
sensor-120,1700912640036,1700912640056,1700912640655
sensor-121,1700912631035,1700912631052,1700912631588
sensor-121,1700912632036,1700912632049,1700912632588
sensor-121,1700912633036,1700912633053,1700912633588
sensor-121,1700912634035,1700912634052,1700912634588
sensor-121,1700912635036,1700912635053,1700912635589
sensor-121,1700912636036,1700912636057,1700912636587
sensor-121,1700912637036,1700912637060,1700912637588
sensor-121,1700912638036,1700912638042,1700912638586
sensor-121,1700912639036,1700912639050,1700912639590
sensor-121,1700912640036,1700912640058,1700912640587
sensor-122,1700912631035,1700912631056,1700912631654
sensor-122,1700912632036,1700912632049,1700912632655
sensor-122,1700912633036,1700912633052,1700912633656
sensor-122,1700912634036,1700912634052,1700912634664
sensor-122,1700912635036,1700912635053,1700912635654
sensor-122,1700912636036,1700912636051,1700912636653
sensor-122,1700912637036,1700912637056,1700912637656
sensor-122,1700912638036,1700912638046,1700912638657
sensor-122,1700912639036,1700912639049,1700912639655
sensor-122,1700912640036,1700912640056,1700912640655
sensor-123,1700912631035,1700912631053,1700912631588
sensor-123,1700912632036,1700912632050,1700912632588
sensor-123,1700912633036,1700912633053,1700912633588
sensor-123,1700912634036,1700912634053,1700912634588
sensor-123,1700912635036,1700912635058,1700912635589
sensor-123,1700912636036,1700912636058,1700912636587
sensor-123,1700912637036,1700912637060,1700912637588
sensor-123,1700912638036,1700912638042,1700912638586
sensor-123,1700912639036,1700912639050,1700912639590
sensor-123,1700912640036,1700912640058,1700912640587
sensor-124,1700912631035,1700912631056,1700912631654
sensor-124,1700912632036,1700912632049,1700912632655
sensor-124,1700912633036,1700912633052,1700912633656
sensor-124,1700912634036,1700912634053,1700912634664
sensor-124,1700912635036,1700912635055,1700912635654
sensor-124,1700912636036,1700912636052,1700912636653
sensor-124,1700912637036,1700912637056,1700912637656
sensor-124,1700912638036,1700912638046,1700912638657
sensor-124,1700912639036,1700912639049,1700912639655
sensor-124,1700912640036,1700912640056,1700912640655
sensor-125,1700912631035,1700912631053,1700912631588
sensor-125,1700912632036,1700912632050,1700912632588
sensor-125,1700912633036,1700912633053,1700912633588
sensor-125,1700912634036,1700912634053,1700912634588
sensor-125,1700912635036,1700912635059,1700912635589
sensor-125,1700912636036,1700912636058,1700912636587
sensor-125,1700912637036,1700912637061,1700912637588
sensor-125,1700912638036,1700912638042,1700912638586
sensor-125,1700912639036,1700912639050,1700912639590
sensor-125,1700912640036,1700912640058,1700912640587
sensor-126,1700912631035,1700912631056,1700912631654
sensor-126,1700912632036,1700912632050,1700912632655
sensor-126,1700912633036,1700912633052,1700912633656
sensor-126,1700912634036,1700912634053,1700912634664
sensor-126,1700912635036,1700912635055,1700912635654
sensor-126,1700912636036,1700912636052,1700912636653
sensor-126,1700912637036,1700912637057,1700912637656
sensor-126,1700912638036,1700912638046,1700912638657
sensor-126,1700912639036,1700912639049,1700912639655
sensor-126,1700912640036,1700912640056,1700912640655
sensor-127,1700912631035,1700912631053,1700912631588
sensor-127,1700912632036,1700912632050,1700912632588
sensor-127,1700912633036,1700912633053,1700912633588
sensor-127,1700912634036,1700912634053,1700912634588
sensor-127,1700912635036,1700912635059,1700912635589
sensor-127,1700912636036,1700912636058,1700912636587
sensor-127,1700912637036,1700912637061,1700912637588
sensor-127,1700912638036,1700912638042,1700912638586
sensor-127,1700912639036,1700912639050,1700912639590
sensor-127,1700912640036,1700912640059,1700912640587
sensor-128,1700912631035,1700912631056,1700912631654
sensor-128,1700912632036,1700912632050,1700912632655
sensor-128,1700912633036,1700912633052,1700912633656
sensor-128,1700912634036,1700912634053,1700912634664
sensor-128,1700912635036,1700912635055,1700912635654
sensor-128,1700912636036,1700912636052,1700912636653
sensor-128,1700912637036,1700912637057,1700912637656
sensor-128,1700912638036,1700912638046,1700912638657
sensor-128,1700912639036,1700912639049,1700912639655
sensor-128,1700912640036,1700912640056,1700912640655
sensor-129,1700912631035,1700912631053,1700912631588
sensor-129,1700912632036,1700912632050,1700912632588
sensor-129,1700912633036,1700912633053,1700912633588
sensor-129,1700912634036,1700912634053,1700912634588
sensor-129,1700912635036,1700912635059,1700912635589
sensor-129,1700912636036,1700912636058,1700912636587
sensor-129,1700912637036,1700912637061,1700912637588
sensor-129,1700912638036,1700912638042,1700912638586
sensor-129,1700912639036,1700912639051,1700912639590
sensor-129,1700912640036,1700912640059,1700912640587
sensor-13,1700912631035,1700912631042,1700912631588
sensor-13,1700912632036,1700912632039,1700912632588
sensor-13,1700912633036,1700912633039,1700912633588
sensor-13,1700912634035,1700912634041,1700912634588
sensor-13,1700912635036,1700912635043,1700912635589
sensor-13,1700912636036,1700912636041,1700912636587
sensor-13,1700912637036,1700912637041,1700912637588
sensor-13,1700912638036,1700912638039,1700912638586
sensor-13,1700912639036,1700912639041,1700912639590
sensor-13,1700912640035,1700912640044,1700912640587
sensor-130,1700912631035,1700912631056,1700912631654
sensor-130,1700912632036,1700912632050,1700912632655
sensor-130,1700912633036,1700912633052,1700912633656
sensor-130,1700912634036,1700912634053,1700912634664
sensor-130,1700912635036,1700912635055,1700912635654
sensor-130,1700912636036,1700912636052,1700912636653
sensor-130,1700912637036,1700912637057,1700912637656
sensor-130,1700912638036,1700912638046,1700912638657
sensor-130,1700912639036,1700912639051,1700912639655
sensor-130,1700912640036,1700912640056,1700912640655
sensor-131,1700912631035,1700912631053,1700912631588
sensor-131,1700912632036,1700912632050,1700912632588
sensor-131,1700912633036,1700912633053,1700912633588
sensor-131,1700912634036,1700912634053,1700912634588
sensor-131,1700912635036,1700912635059,1700912635589
sensor-131,1700912636036,1700912636058,1700912636587
sensor-131,1700912637036,1700912637061,1700912637588
sensor-131,1700912638036,1700912638042,1700912638586
sensor-131,1700912639036,1700912639051,1700912639590
sensor-131,1700912640036,1700912640059,1700912640587
sensor-132,1700912631035,1700912631056,1700912631654
sensor-132,1700912632036,1700912632050,1700912632655
sensor-132,1700912633036,1700912633052,1700912633656
sensor-132,1700912634036,1700912634053,1700912634664
sensor-132,1700912635036,1700912635055,1700912635654
sensor-132,1700912636036,1700912636052,1700912636653
sensor-132,1700912637036,1700912637057,1700912637656
sensor-132,1700912638036,1700912638046,1700912638657
sensor-132,1700912639036,1700912639051,1700912639655
sensor-132,1700912640036,1700912640056,1700912640655
sensor-133,1700912631035,1700912631053,1700912631588
sensor-133,1700912632036,1700912632050,1700912632588
sensor-133,1700912633036,1700912633053,1700912633588
sensor-133,1700912634036,1700912634053,1700912634588
sensor-133,1700912635036,1700912635059,1700912635589
sensor-133,1700912636036,1700912636058,1700912636587
sensor-133,1700912637036,1700912637061,1700912637588
sensor-133,1700912638036,1700912638042,1700912638586
sensor-133,1700912639036,1700912639052,1700912639590
sensor-133,1700912640036,1700912640059,1700912640587
sensor-134,1700912631035,1700912631056,1700912631654
sensor-134,1700912632036,1700912632050,1700912632655
sensor-134,1700912633036,1700912633053,1700912633656
sensor-134,1700912634036,1700912634053,1700912634664
sensor-134,1700912635036,1700912635055,1700912635654
sensor-134,1700912636036,1700912636052,1700912636653
sensor-134,1700912637036,1700912637057,1700912637656
sensor-134,1700912638036,1700912638046,1700912638657
sensor-134,1700912639036,1700912639052,1700912639655
sensor-134,1700912640036,1700912640056,1700912640655
sensor-135,1700912631035,1700912631053,1700912631588
sensor-135,1700912632036,1700912632051,1700912632588
sensor-135,1700912633036,1700912633053,1700912633588
sensor-135,1700912634036,1700912634053,1700912634588
sensor-135,1700912635036,1700912635059,1700912635589
sensor-135,1700912636036,1700912636058,1700912636587
sensor-135,1700912637036,1700912637061,1700912637588
sensor-135,1700912638036,1700912638042,1700912638586
sensor-135,1700912639036,1700912639052,1700912639590
sensor-135,1700912640036,1700912640059,1700912640587
sensor-136,1700912631035,1700912631056,1700912631654
sensor-136,1700912632036,1700912632050,1700912632655
sensor-136,1700912633036,1700912633053,1700912633656
sensor-136,1700912634036,1700912634054,1700912634664
sensor-136,1700912635036,1700912635055,1700912635654
sensor-136,1700912636036,1700912636052,1700912636653
sensor-136,1700912637036,1700912637057,1700912637656
sensor-136,1700912638036,1700912638046,1700912638657
sensor-136,1700912639036,1700912639052,1700912639655
sensor-136,1700912640036,1700912640056,1700912640655
sensor-137,1700912631035,1700912631054,1700912631588
sensor-137,1700912632036,1700912632051,1700912632588
sensor-137,1700912633036,1700912633053,1700912633588
sensor-137,1700912634036,1700912634055,1700912634588
sensor-137,1700912635036,1700912635059,1700912635589
sensor-137,1700912636036,1700912636058,1700912636587
sensor-137,1700912637036,1700912637061,1700912637588
sensor-137,1700912638036,1700912638042,1700912638586
sensor-137,1700912639036,1700912639052,1700912639590
sensor-137,1700912640036,1700912640059,1700912640587
sensor-138,1700912631035,1700912631056,1700912631654
sensor-138,1700912632036,1700912632050,1700912632655
sensor-138,1700912633036,1700912633053,1700912633656
sensor-138,1700912634036,1700912634054,1700912634664
sensor-138,1700912635036,1700912635055,1700912635654
sensor-138,1700912636036,1700912636053,1700912636653
sensor-138,1700912637036,1700912637057,1700912637656
sensor-138,1700912638036,1700912638046,1700912638657
sensor-138,1700912639036,1700912639052,1700912639655
sensor-138,1700912640036,1700912640056,1700912640655
sensor-139,1700912631035,1700912631054,1700912631588
sensor-139,1700912632036,1700912632051,1700912632588
sensor-139,1700912633036,1700912633054,1700912633588
sensor-139,1700912634036,1700912634056,1700912634588
sensor-139,1700912635036,1700912635059,1700912635589
sensor-139,1700912636036,1700912636058,1700912636587
sensor-139,1700912637036,1700912637061,1700912637588
sensor-139,1700912638036,1700912638042,1700912638586
sensor-139,1700912639036,1700912639052,1700912639590
sensor-139,1700912640036,1700912640059,1700912640587
sensor-14,1700912631035,1700912631041,1700912631654
sensor-14,1700912632036,1700912632039,1700912632655
sensor-14,1700912633036,1700912633043,1700912633656
sensor-14,1700912634035,1700912634041,1700912634664
sensor-14,1700912635036,1700912635045,1700912635654
sensor-14,1700912636036,1700912636041,1700912636653
sensor-14,1700912637036,1700912637043,1700912637656
sensor-14,1700912638036,1700912638042,1700912638657
sensor-14,1700912639036,1700912639040,1700912639655
sensor-14,1700912640035,1700912640043,1700912640655
sensor-140,1700912631035,1700912631056,1700912631654
sensor-140,1700912632036,1700912632050,1700912632655
sensor-140,1700912633036,1700912633054,1700912633656
sensor-140,1700912634036,1700912634055,1700912634664
sensor-140,1700912635036,1700912635055,1700912635654
sensor-140,1700912636036,1700912636053,1700912636653
sensor-140,1700912637036,1700912637057,1700912637656
sensor-140,1700912638036,1700912638046,1700912638657
sensor-140,1700912639036,1700912639052,1700912639655
sensor-140,1700912640036,1700912640056,1700912640655
sensor-141,1700912631035,1700912631054,1700912631588
sensor-141,1700912632036,1700912632051,1700912632588
sensor-141,1700912633036,1700912633054,1700912633588
sensor-141,1700912634036,1700912634056,1700912634588
sensor-141,1700912635036,1700912635059,1700912635589
sensor-141,1700912636036,1700912636058,1700912636587
sensor-141,1700912637036,1700912637061,1700912637588
sensor-141,1700912638036,1700912638042,1700912638586
sensor-141,1700912639036,1700912639052,1700912639590
sensor-141,1700912640036,1700912640059,1700912640587
sensor-142,1700912631035,1700912631056,1700912631654
sensor-142,1700912632036,1700912632050,1700912632655
sensor-142,1700912633036,1700912633054,1700912633656
sensor-142,1700912634036,1700912634055,1700912634664
sensor-142,1700912635036,1700912635055,1700912635654
sensor-142,1700912636036,1700912636053,1700912636653
sensor-142,1700912637036,1700912637057,1700912637656
sensor-142,1700912638036,1700912638046,1700912638657
sensor-142,1700912639036,1700912639052,1700912639655
sensor-142,1700912640036,1700912640057,1700912640655
sensor-143,1700912631035,1700912631056,1700912631588
sensor-143,1700912632036,1700912632051,1700912632588
sensor-143,1700912633036,1700912633054,1700912633588
sensor-143,1700912634036,1700912634056,1700912634588
sensor-143,1700912635036,1700912635059,1700912635589
sensor-143,1700912636036,1700912636058,1700912636587
sensor-143,1700912637036,1700912637061,1700912637588
sensor-143,1700912638036,1700912638042,1700912638586
sensor-143,1700912639036,1700912639052,1700912639590
sensor-143,1700912640036,1700912640059,1700912640587
sensor-144,1700912631035,1700912631056,1700912631654
sensor-144,1700912632036,1700912632050,1700912632655
sensor-144,1700912633036,1700912633054,1700912633656
sensor-144,1700912634036,1700912634055,1700912634664
sensor-144,1700912635036,1700912635055,1700912635654
sensor-144,1700912636036,1700912636053,1700912636653
sensor-144,1700912637036,1700912637057,1700912637656
sensor-144,1700912638036,1700912638046,1700912638657
sensor-144,1700912639036,1700912639053,1700912639655
sensor-144,1700912640036,1700912640057,1700912640655
sensor-145,1700912631035,1700912631056,1700912631588
sensor-145,1700912632036,1700912632051,1700912632588
sensor-145,1700912633036,1700912633054,1700912633588
sensor-145,1700912634036,1700912634059,1700912634588
sensor-145,1700912635036,1700912635059,1700912635589
sensor-145,1700912636036,1700912636058,1700912636587
sensor-145,1700912637036,1700912637061,1700912637588
sensor-145,1700912638036,1700912638042,1700912638586
sensor-145,1700912639036,1700912639053,1700912639590
sensor-145,1700912640036,1700912640059,1700912640587
sensor-146,1700912631035,1700912631056,1700912631654
sensor-146,1700912632036,1700912632050,1700912632655
sensor-146,1700912633036,1700912633054,1700912633656
sensor-146,1700912634036,1700912634055,1700912634664
sensor-146,1700912635036,1700912635055,1700912635654
sensor-146,1700912636036,1700912636054,1700912636653
sensor-146,1700912637036,1700912637057,1700912637656
sensor-146,1700912638036,1700912638046,1700912638657
sensor-146,1700912639036,1700912639053,1700912639655
sensor-146,1700912640036,1700912640057,1700912640655
sensor-147,1700912631035,1700912631056,1700912631588
sensor-147,1700912632036,1700912632051,1700912632588
sensor-147,1700912633036,1700912633054,1700912633588
sensor-147,1700912634036,1700912634059,1700912634588
sensor-147,1700912635036,1700912635059,1700912635589
sensor-147,1700912636036,1700912636058,1700912636587
sensor-147,1700912637036,1700912637061,1700912637588
sensor-147,1700912638036,1700912638042,1700912638586
sensor-147,1700912639036,1700912639053,1700912639590
sensor-147,1700912640036,1700912640059,1700912640587
sensor-148,1700912631035,1700912631056,1700912631654
sensor-148,1700912632036,1700912632051,1700912632655
sensor-148,1700912633036,1700912633058,1700912633656
sensor-148,1700912634036,1700912634055,1700912634664
sensor-148,1700912635036,1700912635055,1700912635654
sensor-148,1700912636036,1700912636054,1700912636653
sensor-148,1700912637036,1700912637058,1700912637656
sensor-148,1700912638036,1700912638046,1700912638657
sensor-148,1700912639036,1700912639053,1700912639655
sensor-148,1700912640036,1700912640057,1700912640655
sensor-149,1700912631035,1700912631056,1700912631588
sensor-149,1700912632036,1700912632051,1700912632588
sensor-149,1700912633036,1700912633054,1700912633588
sensor-149,1700912634036,1700912634059,1700912634588
sensor-149,1700912635036,1700912635059,1700912635589
sensor-149,1700912636036,1700912636058,1700912636587
sensor-149,1700912637036,1700912637061,1700912637588
sensor-149,1700912638036,1700912638042,1700912638586
sensor-149,1700912639036,1700912639053,1700912639590
sensor-149,1700912640036,1700912640059,1700912640587
sensor-15,1700912631035,1700912631042,1700912631588
sensor-15,1700912632036,1700912632040,1700912632588
sensor-15,1700912633036,1700912633043,1700912633588
sensor-15,1700912634035,1700912634041,1700912634588
sensor-15,1700912635036,1700912635043,1700912635589
sensor-15,1700912636036,1700912636042,1700912636587
sensor-15,1700912637036,1700912637042,1700912637588
sensor-15,1700912638036,1700912638039,1700912638586
sensor-15,1700912639036,1700912639041,1700912639590
sensor-15,1700912640035,1700912640044,1700912640587
